race_url,X1,X2,X3,runners,favourite,favourite_cloth_number,jumps.flat,places,expert_opinion,sf 
https://www.fakehorsedata.com/racing/results/2019-02-13/turf-paradise/512914/race-4-claiming,4.333333333,5,9,7,3.75,3,Flat,2,NA,18.3
https://www.fakehorsedata.com/racing/results/2019-02-15/lingfield/512675/sun-racing-top-tips-and-previews-novice-stakes,3.5,3.25,3.75,6,3.25,2,Flat,2,NA,8.25
https://www.fakehorsedata.com/racing/results/2019-02-18/gulfstream/513738/race-7-starter-stakes,2.875,5,4,12,2.875,11,Flat,3,NA,11.05
https://www.fakehorsedata.com/racing/results/2019-03-14/cheltenham/508433/fulke-walwyn-kim-muir-challenge-cup-amateur-riders-handicap-chase,7,8,23,23,4,4,Jumps,4,NA,46.46
https://www.fakehorsedata.com/racing/results/2019-03-20/mahoning-valley/517495/race-3-claiming,17,6,3.25,7,3.25,3,Flat,2,118.09,98.98
https://www.fakehorsedata.com/racing/results/2019-03-01/aqueduct/515163/race-5-claiming,3.75,2.375,15,5,2.375,1,Flat,2,NA,7.33
https://www.fakehorsedata.com/racing/results/2019-03-02/aqueduct/515387/race-3-claiming,3,2.2,3.25,3,2.2,1,Flat,0,NA,4.79
https://www.fakehorsedata.com/racing/results/2019-03-15/fakenham/516414/robert-case-memorial-conditional-jockeys-maiden-hurdle,2.1,9,2.75,4,2.1,3,Jumps,0,NA,9.16
https://www.fakehorsedata.com/racing/results/2019-03-16/hawthorne/517102/race-1-maiden-claiming,4.5,2.625,9,6,2.625,6,Flat,2,NA,10.33
https://www.fakehorsedata.com/racing/results/2019-03-04/turf-paradise/515582/race-1-optional-claiming,2.2,8.5,13,7,2.2,7,Flat,2,NA,12.53
https://www.fakehorsedata.com/racing/results/2019-03-12/chantilly/516481/bois-ministre-stakes,4.333333333,6,17,12,4.333333333,9,Flat,3,NA,21.66
https://www.fakehorsedata.com/racing/results/2019-02-23/penn-national/514414/race-2-claiming,3.5,3.5,23,9,3.25,1,Flat,3,NA,10.2
https://www.fakehorsedata.com/racing/results/2019-03-10/dortmund/516197/auf-wiedersehen-zum-sparkassen-renntag-an-himmelfahrt-2019-handicap,8,10,2.2,9,2.2,2,Flat,3,NA,74.95
https://www.fakehorsedata.com/racing/results/2019-03-03/santa-anita/515490/race-5-stakes,1.909090909,3.75,3.5,5,1.909090909,4,Flat,2,NA,4.18
https://www.fakehorsedata.com/racing/results/2019-03-11/compiegne/516435/benjamin-boutin-handicap,12,34,15,16,5,5,Flat,4,NA,360.27
https://www.fakehorsedata.com/racing/results/2019-03-13/tampa-bay-downs/516684/race-7-maiden-claiming,10,3.5,3,11,3,3,Flat,3,NA,35.93
https://www.fakehorsedata.com/racing/results/2019-03-02/chantilly/515275/lessard-chene-claiming-stakes,15,34,4.333333333,12,3.75,2,Flat,3,NA,437.66
https://www.fakehorsedata.com/racing/results/2019-03-01/charles-town/515168/race-2-allowance,3,21,2.1,6,2.1,1,Flat,2,NA,38.4
https://www.fakehorsedata.com/racing/results/2019-03-12/chantilly/516477/talweg-maiden-stakes,4.333333333,4.333333333,5.5,8,3.25,7,Flat,2,NA,16.61
https://www.fakehorsedata.com/racing/results/2019-03-15/turfway-park/516904/race-6-claiming,3.75,6.5,5.5,6,2.375,2,Flat,2,NA,19.1
https://www.fakehorsedata.com/racing/results/2019-03-19/mahoning-valley/517396/race-8-claiming,15,1.909090909,5,11,1.909090909,3,Flat,3,NA,31.26
https://www.fakehorsedata.com/racing/results/2019-03-12/turf-paradise/516517/race-2-claiming,2.1,4.5,7.5,4,2.1,1,Flat,0,NA,5.45
https://www.fakehorsedata.com/racing/results/2019-02-14/clonmel/512394/minorstown-handicap-hurdle-80-102,7,9,17,17,6.5,13,Jumps,4,NA,54.6
https://www.fakehorsedata.com/racing/results/2019-02-20/tampa-bay-downs/513941/race-7-maiden-claiming,2.75,17,15,8,2.5,8,Flat,2,NA,33
https://www.fakehorsedata.com/racing/results/2019-03-09/laurel-park/516245/race-4-waiver-claiming,7.5,6,17,9,3.5,9,Flat,3,NA,43.28
https://www.fakehorsedata.com/racing/results/2019-02-16/gowran-park/513048/irish-stallion-farms-ebf-ronan-lawlor-memorial-mares-proam-flat-race,3.5,5,11,19,3.5,12,Flat,3,NA,12.44
https://www.fakehorsedata.com/racing/results/2019-02-21/chelmsford-city/513520/bet-totequadpot-at-totesportcom-handicap,3.25,1.909090909,6,4,1.909090909,3,Flat,0,NA,4.77
https://www.fakehorsedata.com/racing/results/2019-03-09/delta-downs/516209/race-2-claiming,2.875,4.5,26,9,2.875,6,Flat,3,NA,9.72
https://www.fakehorsedata.com/racing/results/2019-03-01/charles-town/515174/race-8-allowance,15,4,5.5,9,2.625,1,Flat,3,NA,60.45
https://www.fakehorsedata.com/racing/results/2019-03-17/carlisle/516552/aglionby-veterans-handicap-chase,6.5,2.25,17,6,2.25,3,Jumps,2,NA,12.75
https://www.fakehorsedata.com/racing/results/2019-02-21/aqueduct/514084/race-7-starter-optional-claiming,2.375,11,4.5,5,2.375,2,Flat,2,NA,15.81
https://www.fakehorsedata.com/racing/results/2019-02-15/sandown/512692/castel-royal-artillery-gold-cup,2.75,8,8,8,2.75,5,Flat,2,NA,15.16
https://www.fakehorsedata.com/racing/results/2019-03-05/exeter/515088/gg-tips-handicap-chase,17,6.5,51,17,4.5,8,Jumps,4,NA,104.21
https://www.fakehorsedata.com/racing/results/2019-03-02/santa-anita/515343/race-10-claiming,4,17,2.5,9,2.5,5,Flat,3,NA,55.31
https://www.fakehorsedata.com/racing/results/2019-02-22/vincennes/514206/prix-du-tarn-monte,3.5,4.5,19,11,3.5,2,Flat,3,NA,12.4
https://www.fakehorsedata.com/racing/results/2019-03-09/gulfstream/516292/race-12-stakes,3.5,1.8,13,7,1.8,6,Flat,2,NA,5.41
https://www.fakehorsedata.com/racing/results/2019-02-14/fontwell/512587/trafalgar-boy-ready-to-run-for-hotsr-handicap-chase,5.5,10,7,5,2.25,3,Jumps,2,NA,35.61
https://www.fakehorsedata.com/racing/results/2019-03-19/turf-paradise/517401/race-4-claiming,1.727272727,26,5.5,9,1.727272727,8,Flat,3,NA,33.24
https://www.fakehorsedata.com/racing/results/2019-03-11/turf-paradise/516452/race-1-maiden-claiming,3.5,5,4.5,9,2.625,2,Flat,3,NA,14.21
https://www.fakehorsedata.com/racing/results/2019-03-06/marseille/515714/h-rouviere-handicap,15,3.75,51,14,3.5,8,Flat,3,NA,57.61
https://www.fakehorsedata.com/racing/results/2019-02-16/golden-gate-fields/513426/race-2-claiming,3,3.25,7,6,3,6,Flat,2,NA,7.35
https://www.fakehorsedata.com/racing/results/2019-03-14/market-rasen/516320/davy-russell-festival-blog-at-starsportsbetcouk-conditional-jockeys-handicap-hurdle,6.5,19,5.5,6,2.625,6,Jumps,2,NA,74.62
https://www.fakehorsedata.com/racing/results/2019-03-09/gowran-park/515825/mullinavat-gaa-club-fundraiser-tetratema-cup-hunters-chase,3.25,26,15,12,2.5,11,Jumps,3,NA,59.83
https://www.fakehorsedata.com/racing/results/2019-02-15/dundalk/512835/coral-bet-5-get-20-in-free-bets-handicap-45-65-div-2,6,6,8,14,5,5,Flat,3,NA,28.15
https://www.fakehorsedata.com/racing/results/2019-02-14/vincennes/513007/prix-de-chateaurenard-attele,8,2.25,21,16,2.25,4,Flat,3,NA,16.75
https://www.fakehorsedata.com/racing/results/2019-03-06/mahoning-valley/515770/race-8-maiden-special-weight,1.333333333,10,26,10,1.333333333,5,Flat,3,NA,5.13
https://www.fakehorsedata.com/racing/results/2019-03-18/mahoning-valley/517335/race-4-allowance,1.833333333,8,3.25,7,1.833333333,7,Flat,2,NA,8.93
https://www.fakehorsedata.com/racing/results/2019-03-09/tampa-bay-downs/516269/race-1-maiden-claiming,2.625,8.5,13,9,2.625,1,Flat,3,NA,16.5
https://www.fakehorsedata.com/racing/results/2019-02-21/gulfstream/514124/race-9-claiming,11,7,4,7,2.625,2,Flat,2,NA,71.86
https://www.fakehorsedata.com/racing/results/2019-02-16/gulfstream/513492/race-3-maiden-special-weight,13,11,1.909090909,7,1.909090909,2,Flat,2,NA,127.37
https://www.fakehorsedata.com/racing/results/2019-03-16/gulfstream/517178/race-11-stakes,15,17,3.25,8,3.25,2,Flat,2,NA,224.62
https://www.fakehorsedata.com/racing/results/2019-03-02/charles-town/515383/race-7-allowance-optional-claiming,5,2.25,11,6,2.25,1,Flat,2,NA,10.05
https://www.fakehorsedata.com/racing/results/2019-02-17/vincennes/513515/prix-du-finistere-attele,21,6.5,6,12,4,2,Flat,3,NA,133.49
https://www.fakehorsedata.com/racing/results/2019-03-11/mahoning-valley/516460/race-1-maiden-special-weight,19,3.5,4.5,7,2.875,5,Flat,2,NA,42.75
https://www.fakehorsedata.com/racing/results/2019-03-08/golden-gate-fields/516045/race-4-claiming,3.25,2.1,17,7,2.1,3,Flat,2,NA,5.56
https://www.fakehorsedata.com/racing/results/2019-02-13/plumpton/512374/strong-flavours-catering-novices-handicap-chase,23,41,2.875,7,2.625,5,Jumps,2,626.41,402.33
https://www.fakehorsedata.com/racing/results/2019-02-27/penn-national/514853/race-7-claiming,3.75,4.5,2.2,7,2.2,1,Flat,2,NA,14.12
https://www.fakehorsedata.com/racing/results/2019-03-17/krefeld/517073/weingutes-schloss-johannisberg-rheingau-handicap,2.25,3.25,9,7,2.25,6,Flat,2,NA,4.43
https://www.fakehorsedata.com/racing/results/2019-03-01/deauville/515096/cap-de-la-heve-handicap,3.75,9.5,6.5,15,3.75,14,Flat,3,NA,28.76
https://www.fakehorsedata.com/racing/results/2019-03-16/down-royal/516712/remus-uomo-hunters-chase,1.909090909,5.5,51,10,1.909090909,5,Jumps,3,NA,5.81
https://www.fakehorsedata.com/racing/results/2019-03-11/taunton/515849/william-hill-cheltenham-festival-1m-golden-race-handicap-hurdle,1.909090909,26,6,12,1.909090909,1,Jumps,3,NA,35.39
https://www.fakehorsedata.com/racing/results/2019-02-27/mahoning-valley/514880/race-3-claiming,5,6,7.5,7,2.75,1,Flat,2,NA,26.06
https://www.fakehorsedata.com/racing/results/2019-02-18/gulfstream/513736/race-5-starter-stakes,2.2,2.875,8,7,2.2,7,Flat,2,NA,4.06
https://www.fakehorsedata.com/racing/results/2019-02-15/cagnes-sur-mer/513187/prix-de-jerez-de-la-frontera-attele,6.5,2.875,4.333333333,13,2.875,4,Flat,3,NA,16.85
https://www.fakehorsedata.com/racing/results/2019-02-16/tampa-bay-downs/513467/race-6-claiming,5.5,5.5,17,10,2.25,4,Flat,3,NA,28.14
https://www.fakehorsedata.com/racing/results/2019-02-26/wolverhampton/514150/betway-live-casino-handicap,2.5,2.375,5,5,2.375,2,Flat,2,NA,3.94
https://www.fakehorsedata.com/racing/results/2019-03-16/laurel-park/517144/race-8-stakes,1.666666667,4.333333333,7,7,1.666666667,3,Flat,2,NA,3.68
https://www.fakehorsedata.com/racing/results/2019-03-10/saint-cloud/516294/jardin-lavre-claiming-stakes,3,5.5,10,7,3,5,Flat,2,NA,13.02
https://www.fakehorsedata.com/racing/results/2019-02-28/gulfstream/515047/race-11-maiden-claiming,11,5.5,3.25,8,2.25,1,Flat,2,NA,59.18
https://www.fakehorsedata.com/racing/results/2019-02-26/sunland-park/514754/race-9-claiming,2.5,67,6,10,2.5,7,Flat,3,NA,164.33
https://www.fakehorsedata.com/racing/results/2019-03-09/kempton/515995/32redcom-handicap,4,8,21,11,4,5,Flat,3,NA,23.44
https://www.fakehorsedata.com/racing/results/2019-03-01/gulfstream/515208/race-2-allowance-optional-claiming,1.444444444,7,4,5,1.444444444,5,Flat,2,NA,4.47
https://www.fakehorsedata.com/racing/results/2019-03-09/golden-gate-fields/516211/race-7-claiming,2.875,34,2.375,6,2.375,6,Flat,2,NA,51.28
https://www.fakehorsedata.com/racing/results/2019-02-23/delta-downs/514458/race-4-claiming,4.5,6.5,1.666666667,9,1.666666667,5,Flat,3,NA,24.3
https://www.fakehorsedata.com/racing/results/2019-02-15/graignes/513174/prix-renault-scauto-saint-lo-attele,15,2.625,5.5,16,2.625,10,Flat,3,NA,39.05
https://www.fakehorsedata.com/racing/results/2019-02-18/newcastle/512984/betway-selling-stakes,2,5.5,21,5,2,3,Flat,2,NA,6.26
https://www.fakehorsedata.com/racing/results/2019-03-05/cagnes-sur-mer/515604/prix-des-dahlias-attele,6,11,2.875,8,2.875,3,Flat,2,NA,59.27
https://www.fakehorsedata.com/racing/results/2019-03-07/chelmsford-city/515447/bet-toteplacepot-at-totesportcom-apprentice-handicap,10,26,17,14,4,11,Flat,3,280.27,230.91
https://www.fakehorsedata.com/racing/results/2019-03-07/wincanton/515466/star-sports-in-the-app-store-now-novices-handicap-chase,4,26,3.75,9,3.75,4,Jumps,3,NA,66.17
https://www.fakehorsedata.com/racing/results/2019-02-13/kempton/512379/100-profit-boost-at-32redsportcom-fillies-handicap,3.25,3,9,8,3,8,Flat,2,NA,6.79
https://www.fakehorsedata.com/racing/results/2019-02-28/gulfstream/515040/race-4-starter-optional-claiming,7.5,29,4.333333333,9,3.5,9,Flat,3,NA,178.1
https://www.fakehorsedata.com/racing/results/2019-03-05/wolverhampton/515081/sunracingcouk-handicap,11,6,7,9,2.625,7,Flat,3,NA,62.91
https://www.fakehorsedata.com/racing/results/2019-03-15/laurel-park/516929/race-5-allowance-optional-claiming,7,15,17,8,2.25,5,Flat,2,NA,90.16
https://www.fakehorsedata.com/racing/results/2019-02-21/lyon-la-soie/514052/prix-parc-du-verdon-attele,2.5,3,7,7,2.5,3,Flat,2,NA,5.38
https://www.fakehorsedata.com/racing/results/2019-02-24/angers/514497/rene-couetil-hurdle,3.75,4.333333333,5,9,3.75,5,Jumps,3,NA,13.76
https://www.fakehorsedata.com/racing/results/2019-02-19/fontainebleau/513746/le-shaker-chase,1.222222222,26,8,7,1.222222222,6,Jumps,2,30.66,10.95
https://www.fakehorsedata.com/racing/results/2019-02-25/marseille/514650/lyon-la-soie-handicap,6.5,6.5,41,16,3.75,14,Flat,4,NA,36.86
https://www.fakehorsedata.com/racing/results/2019-03-13/huntingdon/516121/call-star-sports-on-08000-521-321-maiden-hurdle,34,7.5,5,11,2.75,3,Jumps,3,NA,223.58
https://www.fakehorsedata.com/racing/results/2019-03-08/leicester/515537/royal-lancers-beginners-chase,1.727272727,2.25,26,3,1.727272727,2,Jumps,0,NA,2
https://www.fakehorsedata.com/racing/results/2019-02-20/newcastle/513289/follow-top-tipster-templegate-at-sunracing-handicap,15,3,5.5,7,3,7,Flat,2,NA,39.7
https://www.fakehorsedata.com/racing/results/2019-02-27/charles-town/514856/race-2-allowance,1.5,7,7.5,7,1.5,1,Flat,2,NA,4.96
https://www.fakehorsedata.com/racing/results/2019-03-02/lingfield/514771/betway-heed-your-hunch-handicap,7,3.5,8,9,3.5,9,Flat,3,NA,21.9
https://www.fakehorsedata.com/racing/results/2019-02-23/delta-downs/514459/race-5-claiming,3.25,6,7,10,3.25,7,Flat,3,NA,15.97
https://www.fakehorsedata.com/racing/results/2019-02-20/mahoning-valley/513947/race-4-maiden-special-weight,1.833333333,5.5,10,10,1.833333333,3,Flat,3,NA,5.84
https://www.fakehorsedata.com/racing/results/2019-03-10/turf-paradise/516341/race-8-claiming,2.625,11,3.5,8,2.625,4,Flat,2,NA,21.87
https://www.fakehorsedata.com/racing/results/2019-03-17/saint-cloud/517186/omnium-ii-listed-stakes,4,8,15,8,3.75,8,Flat,2,NA,27.32
https://www.fakehorsedata.com/racing/results/2019-03-09/penn-national/516221/race-4-claiming,4.333333333,5,5.5,7,3,4,Flat,2,NA,18.43
https://www.fakehorsedata.com/racing/results/2019-03-17/carlisle/516554/cocklakes-open-hunters-chase,1.285714286,13,8,4,1.285714286,1,Jumps,0,NA,4.2
https://www.fakehorsedata.com/racing/results/2019-03-01/deauville/515091/perche-stakes,2.875,8.5,6,7,2.875,5,Flat,2,NA,19.03
https://www.fakehorsedata.com/racing/results/2019-03-08/dundalk/515667/coral-double-your-cheltenham-winnings-first-race-every-day-handicap-45-65,10,15,8,14,2.625,13,Flat,3,NA,133.53
https://www.fakehorsedata.com/racing/results/2019-02-13/tampa-bay-downs/512965/race-3-claiming,3.5,2.875,2.625,6,2.625,3,Flat,2,NA,8.2
https://www.fakehorsedata.com/racing/results/2019-03-15/laurel-park/516932/race-8-allowance-optional-claiming,1.727272727,13,17,10,1.727272727,5,Flat,3,NA,13.81
https://www.fakehorsedata.com/racing/results/2019-02-16/santa-anita/513450/race-7-claiming,2.375,7,4.5,8,2.375,8,Flat,2,NA,11.49
https://www.fakehorsedata.com/racing/results/2019-02-23/santa-anita/514421/race-3-claiming,1.727272727,12,51,7,1.727272727,3,Flat,2,NA,12.21
https://www.fakehorsedata.com/racing/results/2019-02-28/vincennes/514968/prix-de-lorient-attele,5,41,10,14,2.5,1,Flat,3,203.83,178.62
https://www.fakehorsedata.com/racing/results/2019-03-12/fontainebleau/516472/de-sermaise-hurdle,2.75,4,17,11,2.75,11,Jumps,3,NA,8.05
https://www.fakehorsedata.com/racing/results/2019-03-02/cagnes-sur-mer/515287/prix-giant-force-attele,5.5,17,4.5,12,4,12,Flat,3,NA,81.11
https://www.fakehorsedata.com/racing/results/2019-02-16/ascot/511226/keltbray-swinley-chase-limited-handicap-listed,8.5,3.25,15,8,3.25,4,Jumps,2,NA,25.33
https://www.fakehorsedata.com/racing/results/2019-03-10/turf-paradise/516345/race-2-maiden-claiming,3.75,3.5,6,7,3.5,1,Flat,2,NA,10.97
https://www.fakehorsedata.com/racing/results/2019-02-25/mont-de-marsan/514639/montbrun-handicap-hurdle,2.75,11,34,9,2.75,4,Jumps,3,NA,21.65
https://www.fakehorsedata.com/racing/results/2019-03-16/wolverhampton/516574/betway-heed-your-hunch-handicap,5,4,5.5,11,4,6,Flat,3,NA,15.99
https://www.fakehorsedata.com/racing/results/2019-03-09/charles-town/516227/race-2-claiming,1.909090909,7.5,3.25,6,1.909090909,3,Flat,2,NA,8.91
https://www.fakehorsedata.com/racing/results/2019-02-18/cagnes-sur-mer/513646/bougainvilliers-claiming-stakes,2.75,6,12,9,2.75,4,Flat,3,NA,12.36
https://www.fakehorsedata.com/racing/results/2019-02-18/carlisle/512998/introducing-racing-tv-handicap-hurdle,1.666666667,8,15,12,1.666666667,1,Jumps,3,NA,6.2
https://www.fakehorsedata.com/racing/results/2019-02-25/plumpton/514000/peter-earl-memorial-novices-chase,6,1.125,21,6,1.125,5,Jumps,2,NA,7.39
https://www.fakehorsedata.com/racing/results/2019-02-16/golden-gate-fields/513425/race-1-maiden-claiming,4.5,2.5,3.5,7,2.5,5,Flat,2,NA,9.95
https://www.fakehorsedata.com/racing/results/2019-02-18/vincennes/513661/prix-de-carquebut-attele,2,15,13,15,2,3,Flat,3,NA,18.95
https://www.fakehorsedata.com/racing/results/2019-03-13/sam-houston-race-park/516659/race-2-maiden-claiming,1.909090909,4,21,9,1.909090909,8,Flat,3,NA,4.09
https://www.fakehorsedata.com/racing/results/2019-03-01/tampa-bay-downs/515206/race-10-maiden-claiming,7.5,1.444444444,6.5,8,1.444444444,6,Flat,2,NA,10.9
https://www.fakehorsedata.com/racing/results/2019-02-27/mahoning-valley/514887/race-8-claiming,3.25,26,5,9,3.25,2,Flat,3,NA,73.18
https://www.fakehorsedata.com/racing/results/2019-03-01/doncaster/514602/888sport-bet-10-get-30-novices-hurdle,2.5,1.909090909,10,7,1.909090909,6,Jumps,2,NA,3.27
https://www.fakehorsedata.com/racing/results/2019-02-21/meydan/513974/dubai-millennium-stakes-sponsored-by-jaguar-group-3-turf,9,6,1.909090909,8,1.909090909,3,Flat,2,NA,48.3
https://www.fakehorsedata.com/racing/results/2019-02-24/santa-anita/514556/race-1-maiden-special-weight,7,26,2.625,5,2.1,2,Flat,2,NA,93.75
https://www.fakehorsedata.com/racing/results/2019-02-14/charles-town/513080/race-1-claiming,3.5,13,4,6,2.375,5,Flat,2,NA,31.74
https://www.fakehorsedata.com/racing/results/2019-03-08/aqueduct/516038/race-3-maiden-claiming,3.25,3.5,1.909090909,4,1.909090909,2,Flat,0,NA,8.6
https://www.fakehorsedata.com/racing/results/2019-02-18/laurel-park/513715/race-2-claiming,4.5,2.5,2.75,5,2.5,3,Flat,2,NA,9.76
https://www.fakehorsedata.com/racing/results/2019-02-25/ayr/514015/like-racing-tv-on-facebook-novices-chase,1.909090909,4,11,4,1.909090909,2,Jumps,0,NA,4.45
https://www.fakehorsedata.com/racing/results/2019-03-16/charles-town/517088/race-3-optional-claiming,3.75,3.5,3.25,6,3.25,3,Flat,2,NA,10.67
https://www.fakehorsedata.com/racing/results/2019-02-14/turfway-park/513094/race-4-maiden-claiming,2.1,3.25,34,8,2.1,6,Flat,2,NA,4.08
https://www.fakehorsedata.com/racing/results/2019-03-02/laurel-park/515372/race-5-maiden-claiming,4.5,2,15,8,2,7,Flat,2,4.59,7.87
https://www.fakehorsedata.com/racing/results/2019-02-17/aqueduct/513566/race-6-claiming,6,2.875,4.5,7,2.875,3,Flat,2,NA,16.05
https://www.fakehorsedata.com/racing/results/2019-03-08/sunland-park/516091/race-1-claiming,10,4.333333333,11,7,2.5,3,Flat,2,61.39,41.72
https://www.fakehorsedata.com/racing/results/2019-03-14/penn-national/516798/race-4-allowance,5.5,34,2.5,7,2.5,5,Flat,2,NA,123.21
https://www.fakehorsedata.com/racing/results/2019-02-19/vincennes/513766/prix-de-mortagne-monte,2.625,3.5,17,9,2.625,7,Flat,3,NA,6.62
https://www.fakehorsedata.com/racing/results/2019-03-02/bordeaux-le-bouscat/515271/taillan-claiming-stakes,5,17,15,10,3.25,7,Flat,3,NA,75.14
https://www.fakehorsedata.com/racing/results/2019-02-16/agen/513386/prix-du-getso-attele,8,41,23,12,2.375,9,Flat,3,NA,281.84
https://www.fakehorsedata.com/racing/results/2019-03-17/tampa-bay-downs/517261/race-6-starter-optional-claiming,4,11,3.5,8,3.5,4,Flat,2,47.27,35.87
https://www.fakehorsedata.com/racing/results/2019-03-18/compiegne/517313/federation-nord-handicap,5.5,6.5,4,9,4,7,Flat,3,NA,32.93
https://www.fakehorsedata.com/racing/results/2019-03-04/fakenham/514930/fakenham-skips-recycling-for-fakenham-racecourse-handicap-hurdle,2.8,3,5.5,6,2.8,4,Jumps,2,NA,6.21
https://www.fakehorsedata.com/racing/results/2019-03-06/tampa-bay-downs/515797/race-1-claiming,15,13,5.5,8,3.25,6,Flat,2,NA,177.21
https://www.fakehorsedata.com/racing/results/2019-03-03/agen/515433/prix-de-cuq-attele,5,10,5,9,2.375,4,Flat,3,NA,43.19
https://www.fakehorsedata.com/racing/results/2019-02-22/gulfstream/514300/race-8-maiden-claiming,1.615384615,17,6.5,11,1.615384615,4,Flat,3,NA,17.37
https://www.fakehorsedata.com/racing/results/2019-03-03/huntingdon/514799/racing-tv-novices-chase,2,3,4,4,2,1,Jumps,0,NA,3.52
https://www.fakehorsedata.com/racing/results/2019-02-21/southwell/513539/follow-sun-racing-on-twitter-handicap,3.5,7,4.5,14,3.5,10,Flat,3,NA,16.02
https://www.fakehorsedata.com/racing/results/2019-03-06/mahoning-valley/515768/race-6-claiming,4.333333333,11,15,8,3.75,4,Flat,2,NA,39.67
https://www.fakehorsedata.com/racing/results/2019-03-09/golden-gate-fields/516219/race-5-maiden-claiming,3.25,3.5,19,7,3.25,7,Flat,2,NA,8.99
https://www.fakehorsedata.com/racing/results/2019-03-01/laval/515108/prix-le-loir-monte,2.875,7.5,41,16,2.875,1,Flat,3,NA,14.28
https://www.fakehorsedata.com/racing/results/2019-03-04/turf-paradise/515587/race-6-maiden-claiming,1.444444444,4.333333333,9,7,1.444444444,4,Flat,2,NA,2.58
https://www.fakehorsedata.com/racing/results/2019-03-20/tampa-bay-downs/517531/race-6-claiming,5,21,26,10,2.75,5,Flat,3,NA,87.8
https://www.fakehorsedata.com/racing/results/2019-02-22/golden-gate-fields/514242/race-3-starter-allowance,2,2.875,7.5,6,2,3,Flat,2,NA,3.36
https://www.fakehorsedata.com/racing/results/2019-03-11/compiegne/516442/foret-compiegne-stakes,8,15,11,15,4,7,Flat,3,NA,105.87
https://www.fakehorsedata.com/racing/results/2019-03-14/chantilly/516748/esso-handicap,13,15,17,17,3.25,9,Flat,4,NA,179.76
https://www.fakehorsedata.com/racing/results/2019-02-28/santa-anita/514990/race-1-claiming,1.8,5,12,6,1.8,4,Flat,2,NA,5.09
https://www.fakehorsedata.com/racing/results/2019-03-06/turf-paradise/515756/race-2-claiming,2.375,26,6,7,2.375,1,Flat,2,NA,42.84
https://www.fakehorsedata.com/racing/results/2019-02-21/laurel-park/514092/race-7-allowance-optional-claiming,21,17,5,9,4,5,Flat,3,NA,320.6
https://www.fakehorsedata.com/racing/results/2019-03-06/delta-downs/515780/race-3-maiden-claiming,5.5,3.75,2.625,10,2.625,8,Flat,3,NA,18.63
https://www.fakehorsedata.com/racing/results/2019-03-12/cheltenham/509258/ultima-handicap-chase-grade-3,11,17,26,24,9,14,Jumps,4,NA,147.53
https://www.fakehorsedata.com/racing/results/2019-02-22/gulfstream/514299/race-7-claiming,2.1,7.5,8,7,2.1,6,Flat,2,NA,10.16
https://www.fakehorsedata.com/racing/results/2019-03-01/tampa-bay-downs/515201/race-5-claiming,4,8.5,1.909090909,7,1.909090909,7,Flat,2,NA,28
https://www.fakehorsedata.com/racing/results/2019-02-16/wincanton/512847/betway-national-hunt-novices-hurdle,7,3.5,5,11,2.625,3,Jumps,3,26.42,22.24
https://www.fakehorsedata.com/racing/results/2019-03-16/lisieux/517041/prix-multi-pierres-lisieux-attele,13,17,7,14,3.25,1,Flat,3,NA,201.07
https://www.fakehorsedata.com/racing/results/2019-03-09/gulfstream/516283/race-3-stakes,3.25,1.833333333,5.5,6,1.833333333,5,Flat,2,3.47,4.95
https://www.fakehorsedata.com/racing/results/2019-02-22/vincennes/514202/prix-de-lauthie-attele,10,12,23,15,3.25,6,Flat,3,NA,104.91
https://www.fakehorsedata.com/racing/results/2019-02-18/santa-anita/513695/race-5-stakes,12,21,5,9,2.25,7,Flat,3,NA,200.34
https://www.fakehorsedata.com/racing/results/2019-02-21/aqueduct/514081/race-4-maiden-claiming,3.25,11,3.25,4,2.375,2,Flat,0,NA,19.14
https://www.fakehorsedata.com/racing/results/2019-03-04/saint-galmier/515568/prix-des-crocus-attele,5.5,5,3,17,3,9,Flat,3,NA,23.31
https://www.fakehorsedata.com/racing/results/2019-02-13/fairyhouse/512386/coral-free-bets-for-lengths-ebf-mares-beginners-chase,1.9,7.5,21,6,1.9,5,Jumps,2,NA,7.25
https://www.fakehorsedata.com/racing/results/2019-02-24/laurel-park/514575/race-6-maiden-claiming,6,1.8,21,6,1.8,6,Flat,2,15.41,10.34
https://www.fakehorsedata.com/racing/results/2019-02-20/cagnes-sur-mer/513864/promenade-de-la-plage-maiden-turf,4.333333333,2.875,9,10,2.875,1,Flat,3,NA,11.32
https://www.fakehorsedata.com/racing/results/2019-03-15/dundalk/516555/crowne-plaza-race-and-stay-handicap-45-70,6,17,6,12,4,12,Flat,3,NA,15.95
https://www.fakehorsedata.com/racing/results/2019-02-23/laurel-park/514485/race-9-claiming,8,11,2.2,6,2.2,2,Flat,2,NA,71.56
https://www.fakehorsedata.com/racing/results/2019-03-07/thurles/515246/killinan-handicap-hurdle-80-95,11,15,6,17,4.5,10,Jumps,4,NA,143.2
https://www.fakehorsedata.com/racing/results/2019-03-10/golden-gate-fields/516352/race-2-claiming,4.5,3,4.5,6,3,1,Flat,2,NA,11.72
https://www.fakehorsedata.com/racing/results/2019-02-14/kelso/512602/brewin-dolphin-handicap-hurdle,5,1.666666667,15,6,1.666666667,4,Jumps,2,NA,6.76
